name,link,price,review_count,review_percentage,game_tags,Review_Category
The Tribe Must Survive,https://store.steampowered.com/app/1729940/The_Tribe_Must_Survive/?snr=1_7_7_230_150_68,9.99,116,60,"['Immersive Sim', 'Building', 'Choices Matter', 'Strategy', 'Survival', 'Simulation', 'Colony Sim', 'Resource Management', 'Lovecraftian', 'Roguelike', 'Atmospheric', 'Base Building', 'Dark', 'Singleplayer', 'Difficult', 'Top-Down', 'Replay Value', 'Roguelite', 'Dark Fantasy', 'Management']",0-250
Where Angels Cry: Tears of the Fallen Collector's Edition,https://store.steampowered.com/app/413470/Where_Angels_Cry_Tears_of_the_Fallen_Collectors_Edition/?snr=1_7_7_230_150_68,7.99,14,78,"['Adventure', 'Hidden Object', 'Point & Click', 'Atmospheric', 'Singleplayer', 'Puzzle', '2D', 'Colorful', 'First-Person', 'Realistic', 'Detective', 'Historical', 'Investigation', 'Logic', 'Medieval', 'Mystery', 'Thriller', 'Story Rich', 'Minigames', 'Casual']",0-250
DRAGON QUEST BUILDERS,https://store.steampowered.com/app/2436570/DRAGON_QUEST_BUILDERS/?snr=1_7_7_230_150_70,21.99,236,90,"['RPG', 'Platformer', 'JRPG', 'Character Customization', '3D', 'Cute', 'Third Person', 'Action', 'Voxel', 'Open World', 'Colorful', 'Fantasy', 'Anime', 'Survival', 'Building', 'Adventure', 'Crafting', 'Singleplayer', 'Open World Survival Craft', 'Sandbox']",0-250
Climber Animals: Together,https://store.steampowered.com/app/2744880/Climber_Animals_Together/?snr=1_7_7_230_150_70,1.99,117,85,"['Adventure', 'Casual', 'Co-op', 'Online Co-Op', 'Multiplayer', 'Singleplayer', '3D Platformer', 'Cartoon', 'Cartoony', 'Difficult', 'Funny', 'Parkour', 'Physics', 'Platformer', 'Precision Platformer', 'Replay Value', 'Runner', 'Third Person', 'Exploration', 'Comedy']",0-250
Anomaly Exit,https://store.steampowered.com/app/2232600/Anomaly_Exit/?snr=1_7_7_230_150_70,1.99,152,90,"['Online Co-Op', 'Hidden Object', 'Puzzle', 'Casual', 'Psychological Horror', 'Walking Simulator', 'Horror', 'Multiplayer', 'Singleplayer', 'Co-op', 'Exploration', 'Choices Matter', 'Linear', 'Atmospheric', 'Psychological', 'First-Person', 'Adventure', '3D', 'PvE', 'Indie']",0-250
Elegy of Fate,https://store.steampowered.com/app/2191710/Elegy_of_Fate/?snr=1_7_7_230_150_70,6.59,111,73,"['RPG', 'Party-Based RPG', '3D', 'Top-Down', 'Cartoon', 'Colorful', 'Third Person', 'CRPG', 'Stylized', 'Singleplayer', 'Medieval', 'Fantasy', 'Old School', 'Magic', 'Dark', 'Dark Fantasy', 'Dragons', 'Female Protagonist', 'Combat', 'Dungeon Crawler']",0-250
Zet Zillions,https://store.steampowered.com/app/2229560/Zet_Zillions/?snr=1_7_7_230_150_71,5.79,156,83,"['Roguelike Deckbuilder', 'Card Game', 'Card Battler', 'Deckbuilding', 'Roguelike', 'Roguelite', 'Strategy', 'Turn-Based', 'Singleplayer', '2D', 'Futuristic', 'Dark Comedy', 'Atmospheric', 'Replay Value', 'Turn-Based Strategy', 'Fantasy', 'Sci-fi', 'Anime', 'Story Rich', 'Dark Humor']",0-250
Pro Basketball Manager 2024,https://store.steampowered.com/app/2328780/Pro_Basketball_Manager_2024/?snr=1_7_7_230_150_72,12.99,98,63,"['Sports', 'Simulation', 'Basketball', 'Management', 'Strategy', '2D', 'Indie', '3D', 'Singleplayer']",0-250
Open Roads,https://store.steampowered.com/app/1497360/Open_Roads/?snr=1_7_7_230_150_72,10.59,138,77,"['Adventure', 'Exploration', 'Interactive Fiction', 'Story Rich', 'Investigation', '2D', '3D', 'Cinematic', 'First-Person', 'Stylized', 'Atmospheric', 'Detective', 'Drama', 'Emotional', 'Mystery', 'Old School', 'Retro', 'Singleplayer', 'Linear', 'Indie']",0-250
Beltmatic,https://store.steampowered.com/app/2674590/Beltmatic/?snr=1_7_7_230_150_72,3.99,99,95,"['Automation', 'Casual', 'Base Building', 'Sandbox', 'Resource Management', 'Simulation', 'Strategy', 'Crafting', 'Idler', '2D', 'Abstract', 'Minimalist', 'Top-Down', 'Building', 'Family Friendly', 'Relaxing', 'Indie', 'Open World', 'Singleplayer']",0-250
Furnish Master,https://store.steampowered.com/app/2004080/Furnish_Master/?snr=1_7_7_230_150_72,6.9,208,82,"['Early Access', 'Colorful', 'Simulation', 'Sandbox', 'Design & Illustration', 'Cozy', 'Relaxing', 'Building', 'Cute', 'Stylized', 'Isometric', 'Casual', '3D', 'Minimalist', 'Base Building', 'Puzzle', 'Life Sim', 'Family Friendly', 'Controller', 'Singleplayer']",0-250
Falcon 4.0,https://store.steampowered.com/app/429530/Falcon_40/?snr=1_7_7_230_150_73,3.99,197,85,"['Simulation', 'Flight', 'Military', 'Realistic']",0-250
Tortuga - A Pirate's Tale,https://store.steampowered.com/app/1604250/Tortuga__A_Pirates_Tale/?snr=1_7_7_230_150_73,24.99,82,50,"['Simulation', 'Naval Combat', 'Naval', 'Pirates', 'Sailing', 'Hex Grid', 'Character Customization', 'Strategy', 'Turn-Based Combat', 'Singleplayer', 'Strategy RPG', 'Tactical', 'Exploration', 'Choices Matter', 'Sandbox', 'Tutorial', 'Historical', 'Diplomacy', 'Economy', 'Management']",0-250
VALHALL: Harbinger - Beta Testing,https://store.steampowered.com/app/908740/VALHALL_Harbinger__Beta_Testing/?snr=1_7_7_230_150_73,29.99,238,63,"['Early Access', 'Vikings', 'Survival', 'Open World', 'Building', 'Hack and Slash', 'Swordplay', 'Crafting', 'Action', 'Historical', 'Medieval', 'Gore', 'Violent', 'Sandbox', 'Base Building', 'Multiplayer', 'RPG', 'First-Person', 'Third Person', 'Exploration']",0-250
Sonar Shock,https://store.steampowered.com/app/2673660/Sonar_Shock/?snr=1_7_7_230_150_74,4.49,58,87,"['Adventure', 'Action', 'FPS', 'RPG', 'Action RPG', 'Dungeon Crawler', 'Survival Horror', 'Immersive Sim', 'Lovecraftian', 'Exploration', 'Horror', 'First-Person', 'Atmospheric', 'Submarine', 'Cold War', 'Immersive', 'Story Rich', 'Supernatural', 'Indie', 'Character Customization']",0-250
Vellum,https://store.steampowered.com/app/917950/Vellum/?snr=1_7_7_230_150_74,10.49,195,88,"['Action Roguelike', 'Online Co-Op', 'Third-Person Shooter', 'Fantasy', '3D', 'Roguelike', 'Action', 'Multiplayer', 'PvE', 'Magic', 'Roguelite', 'Arena Shooter', 'Co-op', 'Shooter', 'Third Person', 'Arcade', 'Combat', 'Singleplayer', 'Early Access', 'Colorful']",0-250
Forsaken Quartet,https://store.steampowered.com/app/2377410/Forsaken_Quartet/?snr=1_7_7_230_150_74,1.0,61,73,"['RPG', '2D', 'JRPG', 'Anime', 'Sexual Content', 'Singleplayer', 'Indie', 'Adventure', 'Hentai', 'Nudity', 'Visual Novel', 'NSFW']",0-250
Departed Away,https://store.steampowered.com/app/2564880/Departed_Away/?snr=1_7_7_230_150_75,1.99,132,93,"['Pixel Graphics', 'Psychological Horror', 'Visual Novel', 'Dating Sim', '2D', 'Nonlinear', 'Story Rich', 'Mystery', 'Cute', 'Romance', 'Interactive Fiction', 'Choices Matter', 'Psychological', 'Multiple Endings', 'Immersive Sim', 'Investigation', 'Colorful', 'Casual', 'RPG', 'Indie']",0-250
Aeruta,https://store.steampowered.com/app/2286780/Aeruta/?snr=1_7_7_230_150_75,7.99,212,87,"['Early Access', 'Pixel Graphics', 'Casual', 'Management', 'RPG', 'Relaxing', 'Cooking', 'Anime', '2D Platformer', 'Simulation', 'Female Protagonist', 'Adventure', 'Indie', 'Action-Adventure', 'Singleplayer', '2D', 'Funny', 'Action', 'Cute', 'Character Action Game']",0-250
Game Store Simulator,https://store.steampowered.com/app/2598930/Game_Store_Simulator/?snr=1_7_7_230_150_75,1.5,126,88,"['Simulation', 'Driving', 'Economy', 'First-Person', 'Automobile Sim', 'Immersive Sim', 'Life Sim', 'Realistic', 'Third Person', 'Open World', 'Indie', 'Early Access', 'Resource Management', 'Singleplayer', 'Family Friendly', 'Inventory Management', 'Multiplayer']",0-250
DRAGON QUEST TREASURES,https://store.steampowered.com/app/2021210/DRAGON_QUEST_TREASURES/?snr=1_7_7_230_150_78,39.99,169,75,"['Party-Based RPG', 'Hidden Object', 'JRPG', 'Action RPG', 'RPG', 'Character Action Game', 'Cute', 'Action', 'Relaxing', 'Story Rich', 'Casual', 'Family Friendly', 'Fantasy', 'Loot', 'Atmospheric', 'Emotional', 'Singleplayer', 'Soundtrack', 'Creature Collector', 'Anime']",0-250
Last Hope Bunker: Zombie Survival,https://store.steampowered.com/app/2475440/Last_Hope_Bunker_Zombie_Survival/?snr=1_7_7_230_150_78,3.99,191,50,"['Action-Adventure', 'Survival Horror', 'Zombies', 'Exploration', 'Post-apocalyptic', 'Story Rich', 'Top-Down Shooter', 'Controller', 'Crafting', 'Simulation', 'Adventure', 'Shooter', 'Action', 'Singleplayer', 'Survival', 'Looter Shooter', 'Atmospheric', '3D', 'Top-Down', 'Character Customization']",0-250
The Quintessential Quintuplets - Memories of a Quintessential Summer,https://store.steampowered.com/app/2507610/The_Quintessential_Quintuplets__Memories_of_a_Quintessential_Summer/?snr=1_7_7_230_150_78,20.0,39,94,"['Adventure', 'Visual Novel', 'Anime', 'Comedy', 'Multiple Endings', 'Singleplayer']",0-250
Disco Simulator,https://store.steampowered.com/app/1226970/Disco_Simulator/?snr=1_7_7_230_150_79,7.99,74,77,"['Simulation', 'Management', 'Casual', 'Music', 'Indie', 'Economy', 'Atmospheric', 'Strategy', 'City Builder', 'Singleplayer', 'Building', 'Comedy', 'Funny', 'Resource Management', 'Sandbox', 'Realistic', 'Colorful', 'Isometric', 'Inventory Management', 'Great Soundtrack']",0-250
Buckshot With Friends,https://store.steampowered.com/app/2808270/Buckshot_With_Friends/?snr=1_7_7_230_150_80,2.49,63,47,"['Dark', 'First-Person', '3D', 'Horror', 'Multiplayer', 'Psychological', 'Indie', 'Action', 'Strategy', 'Simulation', 'Singleplayer', 'Experimental', 'Gambling', 'Surreal', 'Psychological Horror', 'PvP', 'Roguelike', 'Blood', 'FPS', 'Violent']",0-250
Kingsgrave,https://store.steampowered.com/app/2644360/Kingsgrave/?snr=1_7_7_230_150_80,5.79,233,96,"['Adventure', 'Action', 'Action-Adventure', 'Puzzle', 'Building', '2D', 'Dark', 'RPG', 'Exploration', 'Metroidvania', 'Dark Fantasy', 'Action RPG', 'Fantasy', 'Isometric', 'Medieval', 'Magic', 'Singleplayer', 'Open World', 'Top-Down', 'Pixel Graphics']",0-250
Raubritter: Become a Feudal Lord,https://store.steampowered.com/app/1887020/Raubritter_Become_a_Feudal_Lord/?snr=1_7_7_230_150_81,19.99,234,68,"['Early Access', 'RPG', 'Open World', 'Action RPG', 'Medieval', 'Realistic', 'City Builder', 'Economy', 'Swordplay', 'Exploration', 'Management', 'Character Customization', 'First-Person', 'Base Building', 'Class-Based', 'Loot', 'Heist', 'Building', 'Mining', 'Survival']",0-250
Of Life and Land,https://store.steampowered.com/app/1733110/Of_Life_and_Land/?snr=1_7_7_230_150_81,12.49,115,83,"['Strategy', 'City Builder', 'Simulation', 'Base Building', 'Colony Sim', 'Management', 'Resource Management', 'Medieval', 'Building', 'RTS', 'Sandbox', 'Survival', 'Farming Sim', 'Singleplayer', 'Historical', 'Open World', 'Moddable', 'Replay Value', 'Economy', 'Early Access']",0-250
Mutant Football League 2,https://store.steampowered.com/app/1657320/Mutant_Football_League_2/?snr=1_7_7_230_150_82,24.99,16,75,"['Early Access', 'Sports', 'Football (American)', 'PvP', 'God Game', 'Arcade', 'Character Customization', '3D', 'Third Person', 'Action', 'Funny', 'Controller', 'Casual', 'Cartoony', 'Colorful', 'Comedy', ""1990's"", 'Old School', 'Combat', 'Local Co-Op']",0-250
Thor's Ascension: Nine Realms,https://store.steampowered.com/app/2462570/Thors_Ascension_Nine_Realms/?snr=1_7_7_230_150_83,2.49,67,71,"['Action', 'Action Roguelike', 'Roguelike', '3D', 'Realistic', 'Isometric', 'Mythology', 'Lore-Rich', 'Hack and Slash', 'Adventure', 'Indie', 'Early Access', 'Story Rich', 'Singleplayer']",0-250
Witch's Doll,https://store.steampowered.com/app/2892000/Witchs_Doll/?snr=1_7_7_230_150_83,4.99,56,92,"['Adventure', 'Horror', 'Psychological Horror', 'Walking Simulator', '3D', 'Cinematic', 'First-Person', 'Realistic', 'Atmospheric', 'Dark', 'Demons', 'Indie', 'Mystery', 'Supernatural', 'Thriller', 'Controller', 'Linear', 'Gore', 'Story Rich', 'Singleplayer']",0-250
FPV Freerider,https://store.steampowered.com/app/854250/FPV_Freerider/?snr=1_7_7_230_150_83,5.99,232,87,"['Simulation', 'Flight']",0-250
The Quintessential Quintuplets - Five Memories Spent With You,https://store.steampowered.com/app/2507620/The_Quintessential_Quintuplets__Five_Memories_Spent_With_You/?snr=1_7_7_230_150_83,20.0,40,95,"['Adventure', 'Visual Novel', 'Anime', 'Comedy', 'Singleplayer']",0-250
The Shattering,https://store.steampowered.com/app/596000/The_Shattering/?snr=1_7_7_230_150_83,19.99,245,84,"['Adventure', 'Indie', 'Thriller', 'Horror', 'Story Rich', 'Psychological', 'Atmospheric', 'Psychological Horror', 'First-Person', 'Walking Simulator']",0-250
Atelier Marie Remake: The Alchemist of Salburg,https://store.steampowered.com/app/2138090/Atelier_Marie_Remake_The_Alchemist_of_Salburg/?snr=1_7_7_230_150_83,41.69,196,81,"['RPG', 'JRPG', 'Female Protagonist', 'Casual', '2D', '3D', 'Cute', 'Turn-Based Combat', 'Anime', 'Relaxing', 'Story Rich', 'Crafting', 'Fantasy', 'Adventure', 'Singleplayer', 'Cartoon', 'Turn-Based', 'Simulation', 'Exploration', 'Great Soundtrack']",0-250
Internet Cafe Creator,https://store.steampowered.com/app/2489370/Internet_Cafe_Creator/?snr=1_7_7_230_150_84,3.59,46,60,"['Simulation', 'Action', 'Sandbox', 'Life Sim', 'Immersive Sim', 'Hidden Object', 'Time Management', 'FPS', '3D', 'Cute', 'First-Person', 'Realistic', 'Colorful', 'America', 'Atmospheric', 'Management', 'Relaxing', 'Economy', 'Singleplayer', 'Tutorial']",0-250
PJ MASKS: HEROES OF THE NIGHT,https://store.steampowered.com/app/1635600/PJ_MASKS_HEROES_OF_THE_NIGHT/?snr=1_7_7_230_150_84,39.99,13,84,"['Family Friendly', 'Action-Adventure', 'Cartoon', 'Action', 'Adventure', 'Wholesome', 'Platformer', 'Singleplayer', 'Side Scroller', 'Comedy', 'Co-op', 'Superhero', 'Controller', 'Open World', 'Psychedelic', 'RPG']",0-250
PC Tycoon 2,https://store.steampowered.com/app/2832320/PC_Tycoon_2/?snr=1_7_7_230_150_84,4.49,101,78,"['Economy', 'Time Management', 'Idler', 'Sandbox', 'Artificial Intelligence', 'Capitalism', 'Management', 'Strategy', 'Game Development', 'PvE', 'Turn-Based Strategy', 'Simulation', '2D', 'Realistic', 'Modern', 'Singleplayer', 'Resource Management', 'Indie']",0-250
Beach Invasion 1945 - Pacific,https://store.steampowered.com/app/2390480/Beach_Invasion_1945__Pacific/?snr=1_7_7_230_150_85,5.79,82,85,"['Shooter', 'Arcade', 'Tower Defense', 'World War II', 'Co-op', 'Casual', 'FPS', 'Wargame', 'Action', 'Third-Person Shooter', '3D', 'Cinematic', 'Vehicular Combat', 'First-Person', 'War', '3D Fighter', 'Naval Combat', 'Realistic', 'Atmospheric', 'Tanks']",0-250
Speed Dates,https://store.steampowered.com/app/2273570/Speed_Dates/?snr=1_7_7_230_150_85,1.99,125,40,"['FMV', 'Dating Sim', 'Interactive Fiction', 'Casual', 'Multiple Endings', 'Simulation', 'Cinematic', 'Adventure', 'Immersive Sim', 'Choose Your Own Adventure', 'Clicker', 'Realistic', 'Family Friendly', 'Emotional', 'Dark Comedy', 'Comedy', 'Funny', 'Romance', 'Female Protagonist', 'Controller']",0-250
AMANATSU ~Perfect Edition~,https://store.steampowered.com/app/2825300/AMANATSU_Perfect_Edition/?snr=1_7_7_230_150_85,10.49,65,96,"['Casual', 'Visual Novel', 'Cute', 'Romance', 'Comedy', 'Story Rich', 'Relaxing', 'Emotional', 'Dating Sim', 'Choices Matter', 'Adventure', 'Anime', 'Colorful', 'Old School', 'Singleplayer', '2D', 'Sexual Content']",0-250
Don't Die In The West 🤠,https://store.steampowered.com/app/1751350/Dont_Die_In_The_West/?snr=1_7_7_230_150_85,7.29,203,71,"['Early Access', 'Western', 'Building', 'Life Sim', 'Crafting', 'Exploration', 'Sandbox', 'Open World', 'Cute', 'RPG', 'Farming Sim', 'Story Rich', 'Adventure', 'Action', 'Relaxing', 'Mining', 'Horses', 'Dungeon Crawler', 'Online Co-Op', 'Top-Down']",0-250
Taimanin Asagi,https://store.steampowered.com/app/2430160/Taimanin_Asagi/?snr=1_7_7_230_150_85,7.99,98,84,"['Sexual Content', 'Ninja', 'Visual Novel', 'Female Protagonist', 'Cute', 'Anime', 'Nudity', 'Adventure', 'Choices Matter', 'Atmospheric', 'Martial Arts', 'Choose Your Own Adventure', 'Romance', 'Clicker', '2D', 'Sci-fi', 'Singleplayer', 'Hentai', 'Dark', 'Text-Based']",0-250
Cozy Caravan,https://store.steampowered.com/app/2788520/Cozy_Caravan/?snr=1_7_7_230_150_87,10.49,141,92,"['Early Access', 'Cozy', 'Exploration', 'Cute', 'Crafting', 'Open World', 'Indie', 'Trading', 'Story Rich', 'Colorful', '3D', '3D Platformer', 'Life Sim', 'Cartoony', 'Stylized', 'Third Person', 'Top-Down', 'Agriculture', 'Family Friendly', 'Character Customization']",0-250
STURMWIND EX,https://store.steampowered.com/app/1087780/STURMWIND_EX/?snr=1_7_7_230_150_87,12.99,35,77,"['Action', 'Indie', ""Shoot 'Em Up"", 'Bullet Hell', 'Arcade', 'Side Scroller', 'Replay Value', 'Retro', 'Controller', '2D', 'Sci-fi', 'Shooter', 'Casual', 'Space']",0-250
AutoForge,https://store.steampowered.com/app/1960480/AutoForge/?snr=1_7_7_230_150_87,10.49,228,94,"['Early Access', 'Sandbox', 'Crafting', 'Exploration', 'Simulation', 'Automation', 'Strategy', 'Replay Value', '2D', 'Base Building', 'Building', 'Resource Management', 'Open World', 'Pixel Graphics', 'Open World Survival Craft', 'Survival', 'Action-Adventure', 'Adventure', 'Singleplayer', 'Farming']",0-250
Tchia,https://store.steampowered.com/app/1496590/Tchia/?snr=1_7_7_230_150_88,14.99,114,92,"['Adventure', 'Open World', 'Sandbox', 'Colorful', 'Physics', 'Exploration', '3D Platformer', 'Singleplayer', 'Character Customization', 'Third Person', 'Lore-Rich', '3D', 'Platformer', 'Precision Platformer', 'Puzzle Platformer', 'Cute', 'Funny', 'Story Rich', 'Stealth', 'Stylized']",0-250
Morbid: The Lords of Ire,https://store.steampowered.com/app/2171560/Morbid_The_Lords_of_Ire/?snr=1_7_7_230_150_88,12.49,90,72,"['Hack and Slash', 'Souls-like', 'Female Protagonist', 'Difficult', 'Horror', 'Action-Adventure', '3D', 'Third Person', 'Lore-Rich', 'Action', 'Dark Fantasy', 'Lovecraftian', 'Atmospheric', 'Adventure', 'Dark', 'Combat', 'Singleplayer', 'Blood', 'Gore', 'Violent']",0-250
SaGa Emerald Beyond,https://store.steampowered.com/app/2085000/SaGa_Emerald_Beyond/?snr=1_7_7_230_150_88,39.99,178,69,"['Turn-Based', 'Party-Based RPG', 'JRPG', 'Action-Adventure', 'Female Protagonist', 'RPG', 'Turn-Based Combat', 'Strategy', '3D', 'Multiple Endings', 'Story Rich', 'Action', 'Fantasy', 'Tactical', 'Vampire', 'Cats', 'Anime', 'Sci-fi', 'Adventure', 'Singleplayer']",0-250
"Magical Mic Duel: Senpai, Hear My Spell",https://store.steampowered.com/app/2696400/Magical_Mic_Duel_Senpai_Hear_My_Spell/?snr=1_7_7_230_150_88,3.99,163,95,"['Early Access', 'Comedy', 'Magic', 'Parody', 'Funny', 'Memes', 'Anime', '2D', 'Simulation', 'Cute', 'Drama', 'Action-Adventure', 'Fantasy', 'Cartoon', 'Emotional', 'Singleplayer', 'Lore-Rich', 'Superhero', 'Colorful', 'Combat']",0-250
SBK™22,https://store.steampowered.com/app/1785910/SBK22/?snr=1_7_7_230_150_89,29.99,163,53,"['Racing', 'Simulation', 'Sports', '3D', 'Realistic', 'Motorbike', 'PvP', 'Multiplayer', 'Physics', 'Singleplayer']",0-250
Last Stop,https://store.steampowered.com/app/1122690/Last_Stop/?snr=1_7_7_230_150_89,12.99,220,74,"['Adventure', 'Indie', 'Sci-fi', 'Story Rich', 'Exploration', 'Mystery', 'Singleplayer', '3D', 'Stylized', 'Interactive Fiction', 'Atmospheric', 'Great Soundtrack', 'Thriller', 'Emotional', 'Narrative', 'Drama', 'Choices Matter', 'Female Protagonist', 'LGBTQ+']",0-250
Backrooms Society,https://store.steampowered.com/app/2304620/Backrooms_Society/?snr=1_7_7_230_150_89,6.99,220,74,"['Early Access', 'Horror', 'Multiplayer', 'Procedural Generation', 'Survival Horror', 'Roguelite', 'Crafting', 'Loot', 'Online Co-Op', 'Psychological Horror', 'Dungeon Crawler', 'Realistic', 'Exploration', 'Action RPG', 'Action', 'First-Person', 'Nonlinear', 'Adventure', 'Inventory Management', 'Resource Management']",0-250
Looks Good,https://store.steampowered.com/app/2367190/Looks_Good/?snr=1_7_7_230_150_90,5.99,49,57,"['Casual', 'Indie', 'Wholesome', 'Puzzle', '2D', 'Hand-drawn', 'Cute', 'Exploration', 'Family Friendly', 'Relaxing', 'Funny', 'Tabletop', 'Singleplayer', 'Cartoon']",0-250
Moving Out 2,https://store.steampowered.com/app/1641700/Moving_Out_2/?snr=1_7_7_230_150_91,14.99,163,79,"['Satire', 'Casual', 'Stylized', 'Colorful', '1980s', 'Simulation', 'Cartoony', 'Driving', '3D', 'Multiplayer', 'Online Co-Op', 'Family Friendly', 'Physics', 'Local Co-Op', 'Local Multiplayer', 'Action', 'Puzzle', 'Co-op', 'Singleplayer', 'Action-Adventure']",0-250
